Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Age_Class,Fare_Class,relatives,Last_Name,Pronoun
0.0,2,John Henry,1,37.0,1,0,855,26.0,2,2.0,1.0,1,139,12
0.0,3,Jean Baptiste,1,36.0,1,1,425,24.15,2,2.0,1.0,2,811,12
1.0,2,Jessie Wills,0,36.0,0,0,207,33.0,2,2.0,1.0,0,437,9
0.0,3,Alfred,1,49.0,0,0,787,0.0,2,3.0,0.0,0,382,12
0.0,3,Hanna,1,49.0,0,0,258,7.225,0,3.0,1.0,0,90,12
1.0,1,"Cosmo Edmund (""Mr Morgan"")",1,49.0,1,0,798,56.9292,0,3.0,1.0,1,224,16
1.0,2,Sidney Samuel (Amy Frances Christy),0,24.0,2,1,189,27.0,2,2.0,1.0,3,368,13
0.0,3,Petco,1,24.0,0,0,497,7.8958,2,2.0,1.0,0,740,12
0.0,1,Charles H,1,24.0,0,0,61,42.4,2,2.0,1.0,0,316,12
0.0,3,Ernst William,1,44.0,0,0,591,8.05,2,3.0,1.0,0,797,12
1.0,1,"Harry (""Mr E Haven"")",1,35.0,0,0,12,26.55,0,2.0,1.0,0,350,12
0.0,3,Edvard Bengtsson,1,36.0,1,0,542,15.55,2,2.0,1.0,1,451,12
0.0,3,Milan,1,30.0,0,0,529,7.8958,2,2.0,1.0,0,392,12
1.0,1,Robert Williams,1,27.0,0,0,66,30.5,2,2.0,1.0,0,190,12
1.0,2,Joseph (Juliette Marie Louise Lafargue),0,22.0,1,2,868,41.5792,0,2.0,1.0,3,428,13
1.0,1,Elizabeth W,0,40.0,0,0,805,153.4625,2,2.0,2.0,0,725,9
0.0,3,Anders Johan (Alfrida Konstantia Brogren),0,39.0,1,5,459,31.275,2,2.0,1.0,6,21,13
0.0,3,Jose Neto,1,39.0,0,0,874,7.05,2,2.0,1.0,0,371,12
1.0,3,Margaret Jane,0,39.0,1,0,612,15.5,1,2.0,1.0,1,550,9
0.0,3,John,1,39.0,0,0,643,7.75,1,2.0,1.0,0,353,12
0.0,3,William Alfred,1,35.0,0,0,592,8.05,2,2.0,1.0,0,103,12
1.0,2,Alice,0,24.0,1,2,138,65.0,2,2.0,1.0,3,335,9
0.0,3,Ernst Gilbert,1,34.0,1,1,457,14.4,2,2.0,1.0,2,189,12
0.0,3,William Arthur (Cordelia K Stanlick),0,26.0,1,0,734,16.1,2,2.0,1.0,1,459,13
1.0,2,Marion Louise,0,4.0,2,1,146,39.0,2,1.0,1.0,3,66,9
0.0,2,Lawrence,1,26.0,0,0,340,10.5,2,2.0,1.0,0,274,12
0.0,3,Antoni,1,27.0,1,0,253,14.4542,0,2.0,1.0,1,859,12
1.0,1,Edwin Nelson Jr,1,42.0,1,0,72,52.5542,2,3.0,1.0,1,408,12
1.0,3,Sahid,1,20.0,1,1,247,15.7417,0,2.0,1.0,2,555,12
0.0,3,Henry Damsgaard,1,21.0,0,0,547,7.8542,2,2.0,1.0,0,310,12
0.0,3,"David John ""Dai""",1,21.0,0,0,678,16.1,2,2.0,1.0,0,92,12
0.0,1,Frederick,1,61.0,0,0,628,32.3208,2,4.0,1.0,0,778,12
0.0,2,Charles Leonard,1,57.0,0,0,135,12.35,1,3.0,1.0,0,411,15
1.0,1,Gretchen Fiske,0,21.0,0,0,92,77.9583,2,2.0,1.0,0,462,9
0.0,3,Guentcho,1,26.0,0,0,507,7.8958,2,2.0,1.0,0,88,12
0.0,3,Patrick D,1,26.0,0,0,392,7.7333,1,2.0,1.0,0,583,12
1.0,1,Algernon Henry Wilson,1,80.0,0,0,296,30.0,2,4.0,1.0,0,55,12
0.0,3,Johan Svensson,1,51.0,0,0,478,7.0542,2,3.0,1.0,0,467,12
1.0,1,Max,1,32.0,0,0,90,30.5,0,2.0,1.0,0,757,4
0.0,1,William Henry Marsh,1,32.0,0,0,17,0.0,2,2.0,0.0,0,612,12
0.0,3,Mabel,0,9.0,3,2,464,27.9,2,1.0,1.0,5,739,9
1.0,2,Mary,0,28.0,0,0,169,13.0,2,2.0,1.0,0,196,9
0.0,3,Antti Gustaf,1,32.0,0,0,908,7.925,2,2.0,1.0,0,436,12
0.0,2,Harvey,1,31.0,1,1,761,26.25,2,2.0,1.0,2,162,12
0.0,3,Juha (Maria Emilia Ojala),0,41.0,0,5,335,39.6875,2,3.0,1.0,5,609,13
0.0,3,Percival,1,41.0,1,0,654,16.1,2,3.0,1.0,1,791,12
0.0,3,Hans Peder,1,20.0,0,0,558,7.8542,2,2.0,1.0,0,375,12
1.0,1,Emma,0,24.0,0,0,795,69.3,0,2.0,1.0,0,701,10
0.0,3,Margit Elizabeth,0,2.0,3,2,464,27.9,2,1.0,1.0,5,739,9
1.0,3,Choong,1,2.0,0,0,104,56.4958,2,1.0,1.0,0,254,12
1.0,3,Eugenie,0,0.75,2,1,260,19.2583,0,1.0,1.0,3,44,9
1.0,1,Henry Sleeper,1,48.0,1,0,803,76.7292,0,3.0,1.0,1,315,12
0.0,3,Liudevit,1,19.0,0,0,514,7.8958,2,1.0,1.0,0,169,12
1.0,1,Oberst Alfons,1,56.0,0,0,89,35.5,0,3.0,1.0,0,730,1
0.0,3,Edward,1,56.0,0,0,845,7.55,2,3.0,1.0,0,849,12
1.0,3,Amy Zillah Elsie,0,23.0,0,0,777,7.55,2,2.0,1.0,0,760,9
0.0,3,Mito,1,23.0,0,0,504,7.8958,2,2.0,1.0,0,530,12
1.0,2,Elsie,0,18.0,0,1,149,23.0,2,1.0,1.0,1,213,9
0.0,3,Johannes Halvorsen,1,21.0,0,0,702,8.4333,2,2.0,1.0,0,390,12
1.0,3,"Hanora ""Norah""",0,21.0,0,0,377,7.8292,1,2.0,1.0,0,589,9
0.0,3,"Hanora ""Nora""",0,18.0,0,0,603,6.75,1,1.0,1.0,0,328,9
0.0,2,Leonard Mark,1,24.0,2,0,847,73.5,2,2.0,1.0,2,337,12
0.0,3,Alexander,1,24.0,0,0,506,7.8958,2,2.0,1.0,0,653,12
0.0,3,John (Catherine),0,32.0,1,1,596,15.5,1,2.0,1.0,2,91,13
0.0,2,George Floyd,1,23.0,0,0,326,13.0,2,2.0,1.0,0,231,12
0.0,1,Arthur Webster,1,58.0,0,2,573,113.275,0,3.0,2.0,2,565,12
1.0,1,Henry William,1,50.0,2,0,827,133.65,2,3.0,2.0,2,261,4
0.0,3,Mohamed,1,40.0,0,0,231,7.225,0,2.0,1.0,0,46,12
0.0,1,Edward Pomeroy,1,47.0,0,0,679,25.5875,2,3.0,1.0,0,161,12
0.0,3,Peju,1,36.0,0,0,493,7.4958,2,2.0,1.0,0,157,12
1.0,3,Eino William,1,20.0,1,0,903,7.925,2,2.0,1.0,1,452,12
0.0,2,Lewis,1,32.0,2,0,847,73.5,2,2.0,1.0,2,337,12
0.0,2,Reginald Fenton,1,25.0,0,0,157,13.0,2,2.0,1.0,0,111,12
0.0,3,Knud Paust,1,25.0,0,0,343,7.775,2,2.0,1.0,0,679,12
0.0,3,Jacob,1,43.0,0,0,727,8.05,2,3.0,1.0,0,168,12
1.0,1,Elmer Zebley (Juliet Cummins Wright),0,43.0,1,0,127,52.0,2,3.0,1.0,1,784,13
1.0,2,Thomas William Solomon (Elizabeth Catherine Ford),0,40.0,1,1,325,39.0,2,2.0,1.0,2,104,13
0.0,1,Thornton,1,31.0,1,0,779,52.0,2,2.0,1.0,1,194,12
0.0,2,Henry Michael,1,70.0,0,0,752,10.5,2,4.0,1.0,0,529,12
1.0,2,Charles,1,31.0,0,0,192,13.0,2,2.0,1.0,0,845,12
0.0,2,Ennis Hastings,1,31.0,0,0,181,0.0,2,2.0,0.0,0,829,12
0.0,3,Gustaf Hjalmar,1,18.0,0,0,544,7.775,2,1.0,1.0,0,230,12
0.0,3,Frederick Charles,1,24.5,0,0,407,8.05,2,2.0,1.0,0,710,12
1.0,3,Anna Sofia,0,18.0,0,0,676,9.8417,2,1.0,1.0,0,807,9
0.0,3,Frederick (Augusta Tyler),0,43.0,1,6,775,46.9,2,3.0,1.0,7,292,13
1.0,1,Thomas Drake Martinez,1,36.0,0,1,831,512.3292,0,2.0,6.0,1,127,12
0.0,3,Katie,0,36.0,0,0,383,8.1375,1,2.0,1.0,0,635,9
1.0,1,Hammad,1,27.0,0,0,803,76.7292,0,2.0,1.0,0,320,12
0.0,3,Thor Anderson,1,20.0,0,0,684,9.225,2,2.0,1.0,0,596,12
0.0,3,Charles Edward,1,14.0,5,2,775,46.9,2,1.0,1.0,7,292,12
0.0,2,Thomas William Solomon,1,60.0,1,1,325,39.0,2,4.0,1.0,2,104,12
0.0,2,Joseph Philippe Lemercier,1,25.0,1,2,868,41.5792,0,2.0,1.0,3,428,12
0.0,3,Jaako Arnold,1,14.0,4,1,335,39.6875,2,1.0,1.0,5,609,12
0.0,3,Branko,1,19.0,0,0,511,10.1708,2,1.0,1.0,0,187,12
0.0,3,Eberhard Thelander,1,18.0,0,0,551,7.7958,2,1.0,1.0,0,249,12
1.0,1,Georgette Alexandra,0,15.0,0,1,187,211.3375,2,1.0,3.0,1,475,9
1.0,1,Albert Adrian,1,31.0,1,0,113,57.0,2,2.0,1.0,1,207,12
1.0,3,Manca,0,4.0,0,1,539,13.4167,0,1.0,1.0,1,395,9
1.0,3,Ali,1,4.0,0,0,104,56.4958,2,1.0,1.0,0,423,12
0.0,3,Khalil,1,25.0,0,0,267,7.225,0,2.0,1.0,0,694,12
0.0,1,John,1,60.0,0,0,63,26.55,2,4.0,1.0,0,832,1
0.0,2,Charles Henry,1,52.0,0,0,208,13.5,2,3.0,1.0,0,139,12
0.0,3,James,1,44.0,0,0,585,8.05,2,3.0,1.0,0,401,12
1.0,3,"Katherine ""Katie""",0,44.0,0,0,576,7.7333,1,3.0,1.0,0,547,9
0.0,1,John Borland,1,49.0,1,1,107,110.8833,0,3.0,2.0,2,786,12
0.0,3,Adolf Mathias Nicolai Olsen,1,42.0,0,0,479,7.65,2,3.0,1.0,0,357,12
1.0,1,John Jacob (Madeleine Talmadge Force),0,18.0,1,0,833,227.525,0,1.0,3.0,1,37,13
1.0,1,Spencer Victor,1,35.0,0,0,793,26.2875,2,2.0,1.0,0,727,12
0.0,3,Saiide,0,18.0,0,1,286,14.4542,0,1.0,1.0,1,53,9
0.0,3,Martin,1,25.0,0,0,620,7.7417,1,2.0,1.0,0,270,12
0.0,3,Henrik Juul,1,26.0,1,0,545,7.8542,2,2.0,1.0,1,310,12
0.0,2,"Henry Samuel (""Mr Henry Marshall"")",1,39.0,0,0,226,26.0,2,2.0,1.0,0,540,12
1.0,2,"Florence ""Fannie""",0,45.0,0,0,140,13.5,2,3.0,1.0,0,401,13
1.0,1,Edward Pennington,1,42.0,0,0,794,26.2875,2,3.0,1.0,0,117,12
1.0,1,Alice,0,22.0,0,0,49,151.55,2,2.0,2.0,0,152,9
1.0,3,"Halim Gonios (""William George"")",1,22.0,1,1,255,15.2458,0,2.0,1.0,2,543,8
1.0,1,"Berthe Antonine (""Mrs de Villiers"")",0,24.0,0,0,796,49.5042,0,2.0,1.0,0,498,10
0.0,1,Herman,1,24.0,0,0,26,26.55,2,2.0,1.0,0,412,12
1.0,1,Elmer Zebley,1,48.0,1,0,127,52.0,2,3.0,1.0,1,784,12
0.0,3,August Viktor,1,29.0,0,0,694,9.4833,2,2.0,1.0,0,429,12
0.0,2,Samuel,1,52.0,0,0,219,13.0,2,3.0,1.0,0,296,12
0.0,3,Peter Andreas Lauritz Andersen,1,19.0,0,0,482,7.65,2,1.0,1.0,0,751,12
1.0,1,Caroline Louise,0,38.0,0,0,833,227.525,0,2.0,3.0,0,239,9
1.0,2,"Edwina Celia ""Winnie""",0,27.0,0,0,403,10.5,2,2.0,1.0,0,804,9
0.0,3,Michael,1,27.0,0,0,606,15.5,1,2.0,1.0,0,506,12
0.0,3,Malkolm Joackim,1,33.0,0,0,439,7.775,2,2.0,1.0,0,382,12
1.0,2,"Annie Jessie ""Nina""",0,6.0,0,1,207,33.0,2,1.0,1.0,1,315,9
0.0,3,Svend Lauritz,1,17.0,1,0,557,7.0542,2,1.0,1.0,1,375,12
0.0,2,William Henry,1,34.0,0,0,84,13.0,2,2.0,1.0,0,284,12
0.0,2,Henry Price,1,50.0,0,0,216,13.0,2,3.0,1.0,0,344,12
1.0,1,Norman Campbell,1,27.0,1,0,67,53.1,2,2.0,1.0,1,138,12
0.0,3,Luka,1,20.0,0,0,358,8.6625,2,2.0,1.0,0,598,12
1.0,2,Peter Henry (Lillian Jefferys),0,30.0,3,0,339,21.0,2,2.0,1.0,3,659,13
1.0,3,Margareth,0,30.0,0,0,622,7.7375,1,2.0,1.0,0,488,9
0.0,2,Kurt Arnold Gottfrid,1,25.0,1,0,162,26.0,2,2.0,1.0,1,105,12
0.0,3,Pieta Sofia,0,25.0,1,0,912,7.925,2,2.0,1.0,1,364,9
1.0,1,Elisabeth Walton,0,29.0,0,0,187,211.3375,2,2.0,3.0,0,15,9
0.0,3,Houssein G N,1,11.0,0,0,294,18.7875,0,1.0,1.0,0,321,12
0.0,2,Robert J,1,11.0,0,0,180,0.0,2,1.0,0.0,0,414,12
0.0,2,William John,1,23.0,0,0,311,13.0,2,2.0,1.0,0,73,12
0.0,2,Moses Aaron,1,23.0,0,0,152,13.0,2,2.0,1.0,0,802,12
0.0,3,Leslie,1,28.5,0,0,678,16.1,2,2.0,1.0,0,850,12
0.0,3,Edward (Margaret Ann Watson),0,48.0,1,3,924,34.375,2,3.0,1.0,4,255,13
1.0,1,Gustave J,1,35.0,0,0,831,512.3292,0,2.0,6.0,0,443,12
0.0,3,Kanio,1,35.0,0,0,484,7.8958,2,2.0,1.0,0,367,12
0.0,3,Minko,1,35.0,0,0,501,7.8958,2,2.0,1.0,0,557,12
1.0,1,Walter James,1,35.0,0,0,106,30.0,2,2.0,1.0,0,322,12
0.0,1,Tyrell William,1,36.0,1,0,118,78.85,2,2.0,1.0,1,135,12
1.0,1,"Susan Parker ""Suzette""",0,21.0,2,2,824,262.375,0,2.0,3.0,4,693,9
0.0,3,Neal,1,24.0,1,0,655,16.1,2,2.0,1.0,1,512,12
1.0,3,Juho,1,31.0,0,0,905,7.925,2,2.0,1.0,0,771,12
0.0,1,Edward Gifford,1,70.0,1,1,928,71.0,2,4.0,1.0,2,180,0
0.0,3,Rossmore Edward,1,16.0,1,1,753,20.25,2,1.0,1.0,2,1,12
1.0,2,Anna,0,30.0,0,0,220,13.0,2,2.0,1.0,0,732,9
0.0,1,Daniel Warner,1,19.0,1,0,45,53.1,2,1.0,1.0,1,493,12
0.0,3,Michael,1,31.0,0,0,395,7.75,1,2.0,1.0,0,165,12
1.0,2,Joan,0,4.0,1,1,318,23.0,2,1.0,1.0,2,834,9
1.0,3,Meier,1,6.0,0,1,669,12.475,2,1.0,1.0,1,536,8
0.0,3,Johannes Joseph,1,33.0,0,0,431,9.5,2,2.0,1.0,0,813,12
0.0,3,Lalio,1,23.0,0,0,487,7.8958,2,2.0,1.0,0,385,12
1.0,2,Samuel (Jane Laver),0,48.0,1,2,138,65.0,2,3.0,1.0,3,335,13
1.0,2,Viljo,1,0.67,1,1,221,14.5,2,1.0,1.0,2,307,8
0.0,3,August Sigfrid,1,28.0,0,0,552,7.7958,2,2.0,1.0,0,128,12
0.0,2,Percy Andrew,1,18.0,0,0,323,11.5,2,1.0,1.0,0,47,12
0.0,3,Thomas Leonard,1,34.0,0,0,584,8.05,2,2.0,1.0,0,787,12
1.0,1,of (Lucy Noel Martha Dyer-Edwards),0,33.0,0,0,0,86.5,2,2.0,1.0,0,686,17
0.0,3,John,1,33.0,0,0,577,14.5,2,2.0,1.0,0,271,12
0.0,3,Iisakki Antino Aijo,1,41.0,0,0,886,7.125,2,3.0,1.0,0,573,12
1.0,3,Hanna Assi,1,20.0,0,0,257,7.2292,0,2.0,1.0,0,52,12
1.0,1,William Ernest (Lucile Polk),0,36.0,1,2,43,120.0,2,2.0,2.0,3,131,13
0.0,3,Hans Linus,1,16.0,0,0,451,7.775,2,1.0,1.0,0,232,12
1.0,1,John C (Anna Andrews),0,51.0,1,0,92,77.9583,2,3.0,1.0,1,345,13
0.0,1,Arthur Jackson,1,51.0,0,0,24,39.6,0,3.0,1.0,0,101,4
0.0,3,Mary,0,30.5,0,0,597,7.75,1,2.0,1.0,0,486,9
0.0,3,Daniel J,1,30.5,1,0,646,24.15,1,2.0,1.0,1,538,12
0.0,3,Daniel Danielsen,1,32.0,0,0,701,8.3625,2,2.0,1.0,0,298,12
0.0,3,Rene Aime,1,24.0,0,0,432,9.5,2,2.0,1.0,0,447,12
0.0,3,Niels Peder,1,48.0,0,0,556,7.8542,2,3.0,1.0,0,375,12
0.0,2,(Mary),0,57.0,0,0,844,10.5,2,3.0,1.0,0,473,13
0.0,3,Dibo,1,57.0,0,0,269,7.225,0,3.0,1.0,0,234,12
1.0,2,Elizabeth (Eliza Needs),0,54.0,1,3,320,23.0,2,3.0,1.0,4,343,13
0.0,3,Pehr Fabian Oliver Malkolm,1,18.0,0,0,455,7.75,2,1.0,1.0,0,551,12
0.0,3,Roger,1,18.0,0,0,661,7.75,1,1.0,1.0,0,793,12
1.0,3,Virginia Ethel,0,5.0,0,0,593,12.475,2,1.0,1.0,0,236,9
0.0,3,Thomas J,1,5.0,0,0,621,7.7375,1,1.0,1.0,0,407,12
1.0,1,Edward Scott (Elisabeth Walton McMillan),0,43.0,0,1,187,211.3375,2,3.0,3.0,1,674,13
1.0,3,Banoura,0,13.0,0,0,282,7.2292,0,1.0,1.0,0,41,9
1.0,1,Albert Adrian (Vera Gillespie),0,17.0,1,0,113,57.0,2,1.0,1.0,1,207,13
0.0,1,Milton Clyde,1,29.0,0,0,36,30.0,2,2.0,1.0,0,461,12
0.0,3,Andrew G,1,29.0,1,2,923,23.45,2,2.0,1.0,3,383,12
0.0,3,William,1,25.0,0,0,881,7.05,2,2.0,1.0,0,14,12
0.0,3,Abraham (David Lishin),1,25.0,0,0,651,7.25,2,2.0,1.0,0,314,12
1.0,3,Anna Sofia,0,18.0,0,0,328,7.4958,2,1.0,1.0,0,737,9
0.0,3,George Hugh,1,8.0,4,1,659,29.125,1,1.0,1.0,5,664,8
1.0,3,Bertram Vere,1,1.0,1,2,750,20.575,2,1.0,1.0,3,199,8
0.0,1,Benjamin,1,46.0,0,0,810,79.2,0,3.0,1.0,0,300,12
0.0,3,"Andrew ""Andy""",1,46.0,0,0,85,7.75,1,3.0,1.0,0,398,12
0.0,2,Alfred,1,16.0,0,0,182,26.0,2,1.0,1.0,0,273,12
0.0,3,Stella Anna,0,16.0,8,2,778,69.55,2,1.0,1.0,10,700,9
0.0,1,William Fisher,1,16.0,0,0,817,30.6958,0,1.0,1.0,0,356,12
0.0,3,Ristiu,1,25.0,0,0,486,7.8958,2,2.0,1.0,0,193,12
0.0,2,Richard,1,39.0,0,0,304,13.0,2,2.0,1.0,0,602,12
1.0,1,Alice (Farnham),0,49.0,0,0,111,25.9292,2,3.0,1.0,0,432,4
1.0,3,Mara,0,31.0,0,0,527,8.6833,2,2.0,1.0,0,600,13
0.0,3,Yousseff,1,30.0,0,0,280,7.2292,0,2.0,1.0,0,360,12
0.0,3,Jean Baptiste (Rosalie Paula Govaert),0,30.0,1,1,425,24.15,2,2.0,1.0,2,811,13
0.0,2,Martin,1,34.0,0,0,219,13.0,2,2.0,1.0,0,647,12
1.0,2,Harvey (Charlotte Annie Tate),0,31.0,1,1,761,26.25,2,2.0,1.0,2,162,13
1.0,1,William Thornton II,1,11.0,1,2,43,120.0,2,1.0,2.0,3,131,8
1.0,3,Assad Alexander,1,0.42,0,1,233,8.5167,0,1.0,1.0,1,788,8
1.0,3,Oskar Arvid,1,27.0,0,0,465,6.975,2,2.0,1.0,0,326,12
0.0,3,Karl Johan,1,31.0,0,0,440,7.775,2,2.0,1.0,0,380,12
0.0,1,Thomas Jr,1,39.0,0,0,15,0.0,2,2.0,0.0,0,24,12
0.0,3,Ellen Natalia,0,18.0,0,0,463,7.775,2,1.0,1.0,0,640,9
0.0,2,August,1,39.0,0,0,205,13.0,2,2.0,1.0,0,520,12
1.0,1,Norman Campbell (Bertha Griggs),0,33.0,1,0,67,53.1,2,2.0,1.0,1,138,13
0.0,3,William,1,26.0,0,0,468,7.8875,2,2.0,1.0,0,12,12
0.0,3,James,1,39.0,0,0,714,24.15,2,2.0,1.0,0,442,12
0.0,2,Richard James,1,35.0,0,0,303,10.5,2,2.0,1.0,0,742,12
0.0,3,Ebba Iris Alfrida,0,6.0,4,2,459,31.275,2,1.0,1.0,6,21,9
0.0,3,Ernest Portage,1,30.5,0,0,588,8.05,2,2.0,1.0,0,795,12
0.0,1,Richard,1,30.5,0,0,19,0.0,2,2.0,0.0,0,265,12
0.0,3,Wendla Maria,0,23.0,0,0,916,7.925,2,2.0,1.0,0,330,9
0.0,2,Albert,1,31.0,1,1,841,37.0042,0,2.0,1.0,2,484,12
0.0,3,John Fredrik Alexander,1,43.0,0,0,744,6.45,2,3.0,1.0,0,347,12
0.0,3,Karl Thorsten,1,10.0,3,2,464,27.9,2,1.0,1.0,5,739,8
1.0,1,Charles Melville (Clara Jennings Gregg),0,52.0,1,1,86,93.5,2,3.0,1.0,2,323,13
1.0,3,Nikola,1,27.0,0,0,362,8.6625,2,2.0,1.0,0,466,12
0.0,1,John George,1,38.0,0,0,125,0.0,2,2.0,0.0,0,660,5
1.0,3,(Beila),0,27.0,0,1,669,12.475,2,2.0,1.0,1,536,13
0.0,3,Urho Abraham,1,2.0,4,1,335,39.6875,2,1.0,1.0,5,609,8
0.0,3,John,1,2.0,0,0,616,6.95,1,1.0,1.0,0,252,12
0.0,3,Len,1,2.0,0,0,104,56.4958,2,1.0,1.0,0,423,12
1.0,2,Andre,1,1.0,0,2,841,37.0042,0,1.0,1.0,2,484,8
1.0,3,Thomas Joseph,1,1.0,0,0,610,7.75,1,1.0,1.0,0,501,12
1.0,1,George Nelson (Martha Evelyn),0,62.0,0,0,42,80.0,1,4.0,1.0,0,767,13
1.0,3,Antoni (Selini Alexander),0,15.0,1,0,253,14.4542,0,1.0,1.0,1,859,13
1.0,2,George Sibley,1,0.83,1,1,321,18.75,2,1.0,1.0,2,666,8
0.0,3,Amin,1,0.83,0,0,266,7.2292,0,1.0,1.0,0,694,12
0.0,3,Albert,1,23.0,0,0,473,7.8542,2,2.0,1.0,0,40,12
0.0,3,Owen George,1,18.0,0,0,139,8.3,2,1.0,1.0,0,17,12
1.0,1,Sara Rebecca,0,39.0,1,1,832,83.1583,0,2.0,1.0,2,163,9
0.0,3,Jakob,1,21.0,0,0,361,8.6625,2,2.0,1.0,0,615,12
0.0,3,Maurice,1,21.0,0,0,667,8.05,2,2.0,1.0,0,734,12
1.0,3,Chang,1,32.0,0,0,104,56.4958,2,2.0,1.0,0,145,12
1.0,1,Pierre,1,32.0,0,0,79,29.7,0,2.0,1.0,0,490,12
0.0,3,Ilmari Rudolf,1,20.0,0,0,888,7.925,2,2.0,1.0,0,13,12
0.0,2,Thomas Charles,1,16.0,0,0,844,10.5,2,1.0,1.0,0,546,12
1.0,1,Augusta,0,30.0,0,0,62,31.0,0,2.0,1.0,0,716,9
0.0,3,Peter L,1,34.5,0,0,278,6.4375,0,2.0,1.0,0,438,12
0.0,3,Jeso,1,17.0,0,0,354,8.6625,2,1.0,1.0,0,181,12
0.0,3,Anthony,1,42.0,0,0,772,7.55,2,3.0,1.0,0,0,12
0.0,3,Douglas Bullen,1,42.0,8,2,778,69.55,2,3.0,1.0,10,700,12
0.0,3,Marin,1,35.0,0,0,496,7.8958,0,2.0,1.0,0,491,12
0.0,2,John,1,28.0,0,1,207,33.0,2,2.0,1.0,1,315,15
1.0,1,Samuel L (Edwiga Grabowska),0,28.0,1,0,108,89.1042,0,2.0,1.0,1,288,13
0.0,3,Sigvard Harald Elias,1,4.0,4,2,459,31.275,2,1.0,1.0,6,21,8
0.0,3,Johan,1,74.0,0,0,437,7.775,2,4.0,1.0,0,779,12
0.0,3,Nourelain,0,9.0,1,1,273,15.2458,0,1.0,1.0,2,90,9
1.0,1,Mary Conover,0,16.0,0,1,809,39.4,2,1.0,1.0,1,455,9
0.0,2,Ernest Courtenay (Lilian Hughes),0,44.0,1,0,191,26.0,2,3.0,1.0,1,131,13
1.0,3,Sam (Leah Rosen),0,18.0,0,1,666,9.35,2,1.0,1.0,1,9,13
1.0,1,George Dennick (Mary Hitchcock),0,45.0,1,1,626,164.8667,2,3.0,2.0,2,841,13
1.0,1,Peter Denis,1,51.0,0,0,33,26.55,2,3.0,1.0,0,188,12
1.0,3,Solomon (Latifa Qurban),0,24.0,0,3,260,19.2583,0,2.0,1.0,3,44,13
0.0,3,Raihed,1,24.0,0,0,237,7.2292,0,2.0,1.0,0,655,12
0.0,3,Claus Peter,1,41.0,2,0,546,14.1083,2,3.0,1.0,2,310,12
0.0,2,Frederick Edward,1,21.0,1,0,302,11.5,2,2.0,1.0,1,281,12
1.0,1,Frederick Joel (Margaret Welles Barron),0,48.0,0,0,112,25.9292,2,3.0,1.0,0,782,13
0.0,3,"Dorothy Edith ""Dolly""",0,48.0,8,2,778,69.55,2,3.0,1.0,10,700,9
0.0,2,John William,1,24.0,0,0,154,13.0,2,2.0,1.0,0,283,12
1.0,2,(Karolina),0,42.0,0,0,161,13.0,2,3.0,1.0,0,114,13
1.0,2,Asuncion,0,27.0,1,0,863,13.8583,0,2.0,1.0,1,227,9
0.0,1,Washington Augustus II,1,31.0,0,0,807,50.4958,2,2.0,1.0,0,676,12
0.0,3,Philemon,1,31.0,0,0,428,9.5,2,2.0,1.0,0,874,12
1.0,3,Harold Theodor,1,4.0,1,1,477,11.1333,2,1.0,1.0,2,382,8
0.0,3,Cerin,1,26.0,0,0,531,7.8958,2,2.0,1.0,0,49,12
1.0,1,Richard Leonard (Sallie Monypeny),0,47.0,1,1,70,52.5542,2,3.0,1.0,2,67,13
0.0,1,Frans Olof,1,33.0,0,0,688,5.0,2,2.0,1.0,0,128,12
0.0,3,Victor,1,47.0,0,0,419,9.0,2,3.0,1.0,0,816,12
1.0,2,Samuel (Hannah Wizosky),0,28.0,1,0,789,24.0,0,2.0,1.0,1,3,13
1.0,3,"Adele Kiamie ""Jane""",0,15.0,0,0,261,7.225,0,1.0,1.0,0,554,9
0.0,3,Alfred Ossian,1,20.0,0,0,691,9.8458,2,2.0,1.0,0,301,12
0.0,3,Nedelio,1,19.0,0,0,495,7.8958,2,1.0,1.0,0,638,12
0.0,3,Kristo,1,19.0,0,0,500,7.8958,2,1.0,1.0,0,422,12
1.0,1,Thomas Jr (Lily Alexenia Wilson),0,56.0,0,1,75,83.1583,0,3.0,1.0,1,650,13
1.0,2,William (Imanita Parrish Hall),0,25.0,0,1,147,26.0,2,2.0,1.0,1,722,13
0.0,3,Johann,1,33.0,0,0,540,7.8958,2,2.0,1.0,0,492,12
0.0,3,Gerda Ulrika,0,22.0,0,0,697,10.5167,2,2.0,1.0,0,186,9
0.0,2,Frederick James,1,28.0,0,0,774,10.5,2,2.0,1.0,0,51,12
0.0,3,Henry Jr,1,25.0,0,0,891,7.05,2,2.0,1.0,0,777,12
0.0,3,William (Margaret Norton),0,39.0,0,5,659,29.125,1,2.0,1.0,5,664,13
0.0,2,Juozas,1,27.0,0,0,130,13.0,2,2.0,1.0,0,535,15
1.0,1,Margaret Edith,0,19.0,0,0,18,30.0,2,1.0,1.0,0,294,9
0.0,3,"Catherine Helen ""Carrie""",0,19.0,1,2,923,23.45,2,1.0,1.0,3,383,9
1.0,1,Karl Howell,1,26.0,0,0,11,30.0,0,2.0,1.0,0,69,12
0.0,3,Patrick,1,32.0,0,0,642,7.75,1,2.0,1.0,0,214,12
,3,James,1,34.5,0,0,376,7.8292,1,2.0,1.0,0,401,12
